label,subject_id,video_id,second_id
0,381,95,281
0,480,98,272
0,480,98,368
0,480,98,269
0,480,98,127
0,480,98,428
0,480,98,310
0,480,98,39
0,480,98,379
0,480,98,337
0,480,98,102
0,480,98,408
0,480,98,365
0,480,98,410
0,480,98,51
0,480,98,245
0,480,98,155
0,480,98,311
0,480,98,32
0,480,98,369
0,480,98,353
0,480,98,426
0,480,98,158
0,480,98,294
0,480,98,103
0,480,98,374
0,480,98,204
0,480,98,372
0,480,98,88
0,480,98,436
0,480,98,114
0,480,98,29
0,480,98,347
0,370,99,356
0,370,99,23
0,370,99,557
0,370,99,269
0,370,99,159
0,370,99,506
0,370,99,592
0,370,99,255
0,370,99,480
0,370,99,353
0,370,99,536
0,370,99,183
0,370,99,206
0,370,99,143
0,370,99,370
0,370,99,358
0,370,99,414
0,370,99,333
0,370,99,85
0,370,99,29
0,370,99,30
0,370,99,221
0,370,99,136
0,370,99,141
0,370,99,448
0,370,99,326
0,370,99,349
0,370,99,193
0,370,99,218
0,370,99,19
0,370,99,555
0,586,100,90
0,586,100,909
0,586,100,903
0,586,100,819
0,586,100,586
0,586,100,109
0,586,100,730
0,586,100,284
0,586,100,70
0,586,100,44
0,586,100,119
0,586,100,309
0,586,100,869
0,586,100,843
0,586,100,654
0,234,102,113
0,234,102,86
0,234,102,45
0,234,102,135
0,539,104,160
0,539,104,99
0,539,104,65
0,539,104,78
0,539,104,184
0,539,104,76
0,201,105,193
0,201,105,99
0,201,105,60
0,201,105,73
0,201,105,213
0,201,105,71
0,201,105,17
0,201,105,253
0,201,105,303
0,201,105,102
0,201,105,202
0,201,105,209
0,201,105,218
0,201,105,233
0,201,105,3
0,201,105,283
0,201,105,307
0,201,105,162
0,201,105,140
0,201,105,199
0,201,105,72
0,201,105,147
0,201,105,244
0,201,105,32
0,201,105,246
0,201,105,245
0,201,105,96
0,201,105,25
0,201,105,150
0,201,105,64
0,201,105,57
0,201,105,156
0,201,105,18
0,201,105,58
0,201,105,224
0,201,105,263
0,201,105,151
0,201,105,144
0,201,105,12
0,201,105,93
0,201,105,247
0,201,105,120
0,201,105,34
0,201,105,83
0,201,105,146
0,201,105,214
0,201,105,148
0,201,105,109
0,201,105,142
0,201,105,1
0,201,105,296
0,201,105,282
0,201,105,305
0,201,105,271
0,201,105,274
0,201,105,243
0,201,105,216
0,201,105,141
0,201,105,118
0,201,105,9
0,65,107,126
0,65,107,94
0,65,107,187
0,65,107,161
0,65,107,82
0,65,107,85
0,65,107,216
0,65,107,33
0,65,107,157
0,65,107,175
0,65,107,234
0,65,107,177
0,65,107,102
0,65,107,24
0,65,107,20
0,65,107,153
0,65,107,168
0,65,107,29
0,65,107,224
0,65,107,223
0,65,107,169
0,65,107,121
0,65,107,226
0,65,107,198
0,65,107,235
0,65,107,124
0,65,107,163
0,65,107,151
0,65,107,130
0,65,107,200
0,65,107,80
0,65,107,92
0,65,107,220
0,65,107,78
0,65,107,212
0,65,107,174
0,65,107,95
0,65,107,180
0,65,107,193
0,65,107,6
0,65,107,87
0,65,107,236
0,65,107,129
0,65,107,103
0,65,107,23
0,65,107,25
0,65,107,210
0,65,107,179
0,65,107,213
0,65,107,66
0,65,107,75
0,65,107,76
0,536,108,109
0,536,108,165
0,536,108,3
0,536,108,170
0,536,108,89
0,536,108,270
0,536,108,162
0,536,108,115
0,536,108,11
0,536,108,36
0,536,108,137
0,536,108,340
0,536,108,223
0,536,108,353
0,536,108,45
0,536,108,257
0,536,108,352
0,536,108,26
0,536,108,23
0,536,108,25
0,536,108,291
0,536,108,48
0,536,108,341
0,536,108,18
0,536,108,82
0,536,108,87
0,536,108,335
0,536,108,193
0,536,108,102
0,536,108,114
0,536,108,85
0,536,108,310
0,536,108,214
0,536,108,54
0,536,108,278
0,536,108,33
0,536,108,312
0,536,108,176
0,536,108,103
0,536,108,134
0,536,108,133
0,536,108,155
0,536,108,99
0,536,108,302
0,536,108,180
0,536,108,336
0,536,108,151
0,536,108,24
0,536,108,224
0,536,108,225
0,536,108,13
0,536,108,179
0,536,108,354
0,536,108,50
0,536,108,318
0,536,108,349
0,536,108,256
0,536,108,73
0,536,108,116
0,536,108,145
0,536,108,267
0,536,108,123
0,536,108,320
0,536,108,31
0,536,108,139
0,536,108,292
0,536,108,338
0,536,108,49
0,536,108,51
0,536,108,86
0,536,108,97
0,536,108,211
0,536,108,74
0,536,108,323
0,536,108,127
0,536,108,149
0,69,109,376
0,69,109,639
0,69,109,7
0,69,109,823
0,69,109,187
0,69,109,773
0,69,109,775
0,69,109,181
0,69,109,542
0,69,109,182
0,69,109,682
0,69,109,771
0,69,109,310
0,69,109,287
0,69,109,116
0,69,109,770
0,69,109,737
0,69,109,482
0,69,109,155
0,69,109,732
0,69,109,713
0,69,109,154
0,69,109,476
0,69,109,384
0,69,109,379
0,69,109,624
0,69,109,143
0,69,109,551
0,69,109,735
0,69,109,89
0,69,109,638
0,69,109,28
0,69,109,560
0,69,109,594
0,69,109,580
0,69,109,483
0,69,109,487
0,69,109,484
0,69,109,285
0,69,109,21
0,69,109,207
0,69,109,490
0,69,109,106
0,69,109,433
0,69,109,221
0,69,109,163
0,69,109,87
0,69,109,413
0,69,109,695
0,69,109,604
0,69,109,369
0,69,109,647
0,69,109,298
0,69,109,819
0,69,109,42
0,69,109,174
0,69,109,643
0,69,109,688
0,69,109,738
0,69,109,606
0,69,109,25
0,69,109,151
0,69,109,684
0,69,109,650
0,69,109,714
0,69,109,425
0,69,109,12
0,69,109,292
0,69,109,569
0,69,109,789
0,69,109,794
0,69,109,632
0,69,109,255
0,69,109,76
0,69,109,416
0,69,109,417
0,69,109,299
0,69,109,67
0,69,109,557
0,69,109,146
0,69,109,646
0,69,109,727
0,69,109,224
0,69,109,613
0,69,109,328
0,69,109,516
0,69,109,355
0,481,110,151
0,481,110,190
0,602,112,28
0,602,112,47
0,602,112,116
0,602,112,167
0,602,112,152
0,602,112,90
0,602,112,42
0,602,112,111
0,602,112,34
0,602,112,41
0,602,112,109
0,602,112,102
0,602,112,50
0,602,112,137
0,602,112,55
0,602,112,58
0,254,113,238
0,254,113,258
0,254,113,183
0,254,113,5
0,254,113,49
0,254,113,64
0,254,113,78
0,255,114,155
0,255,114,4
0,255,114,279
0,255,114,295
0,255,114,54
0,255,114,276
0,255,114,187
0,255,114,290
0,255,114,184
0,255,114,292
0,255,114,313
0,255,114,102
0,255,114,154
0,255,114,267
0,255,114,307
0,255,114,259
0,255,114,29
0,255,114,273
0,255,114,104
0,255,114,218
0,255,114,75
0,255,114,217
0,255,114,206
0,255,114,201
0,255,114,21
0,255,114,115
0,255,114,77
0,255,114,109
0,255,114,69
0,255,114,35
0,255,114,251
0,255,114,96
0,255,114,354
0,255,114,204
0,37,117,403
0,37,117,190
0,37,117,271
0,37,117,159
0,37,117,40
0,37,117,89
0,37,117,305
0,37,117,324
0,37,117,16
0,37,117,48
0,96,119,62
0,96,119,33
0,96,119,98
0,96,119,143
0,96,119,188
0,96,119,228
0,96,119,220
0,96,119,266
0,96,119,235
0,96,119,232
0,96,119,178
0,96,119,95
0,96,119,167
0,96,119,253
0,96,119,273
0,96,119,102
0,96,119,85
0,96,119,203
0,96,119,80
0,96,119,35
0,96,119,18
0,96,119,79
0,96,119,139
0,96,119,71
0,96,119,142
0,96,119,40
0,96,119,72
0,96,119,226
0,96,119,163
0,96,119,6
0,96,119,279
0,96,119,82
0,96,119,154
0,96,119,136
0,96,119,116
0,96,119,280
0,96,119,23
0,96,119,117
0,96,119,201
0,96,119,200
0,96,119,138
0,96,119,148
0,96,119,14
0,96,119,109
0,96,119,134
0,96,119,1
0,617,120,941
0,617,120,604
0,617,120,261
0,617,120,504
0,617,120,987
0,617,120,220
0,617,120,720
0,617,120,906
0,617,120,298
0,617,120,1046
0,617,120,461
0,617,120,119
0,617,120,359
0,617,120,222
0,617,120,531
0,617,120,1129
0,617,120,1100
0,617,120,1004
0,617,120,744
0,617,120,506
0,617,120,967
0,617,120,565
0,617,120,411
0,617,120,1024
0,617,120,983
0,617,120,1115
0,617,120,1104
0,617,120,995
0,617,120,834
0,617,120,843
0,617,120,915
0,617,120,727
0,617,120,751
0,617,120,873
0,617,120,244
0,617,120,178
0,617,120,1075
0,617,120,793
0,617,120,233
0,617,120,609
0,617,120,569
0,617,120,137
0,617,120,1087
0,617,120,1098
0,617,120,1091
0,617,120,517
0,617,120,54
0,617,120,1038
0,617,120,58
0,617,120,867
0,617,120,423
0,617,120,1031
0,617,120,154
0,617,120,1032
0,617,120,127
0,617,120,917
0,617,120,879
0,617,120,690
0,617,120,920
0,617,120,891
0,617,120,278
0,617,120,703
0,617,120,522
0,617,120,742
0,617,120,625
0,617,120,568
0,617,120,495
0,617,120,826
0,617,120,929
0,617,120,1014
0,617,120,184
0,617,120,312
0,617,120,217
0,617,120,977
0,617,120,214
0,617,120,1062
0,617,120,337
0,617,120,280
0,617,120,552
0,617,120,17
0,617,120,346
0,617,120,869
0,617,120,637
0,617,120,199
0,617,120,165
0,617,120,159
0,617,120,239
0,617,120,822
0,617,120,572
0,617,120,322
0,617,120,900
0,617,120,647
0,617,120,70
0,617,120,400
0,617,120,791
0,617,120,957
0,617,120,696
0,617,120,805
0,617,120,382
0,617,120,135
0,617,120,571
0,617,120,1010
0,617,120,683
0,617,120,481
0,617,120,681
0,617,120,803
0,617,120,706
0,617,120,875
0,617,120,858
0,617,120,872
0,617,120,469
0,617,120,273
0,617,120,238
0,617,120,1056
0,617,120,878
0,617,120,943
0,617,120,168
0,617,120,595
0,617,120,1116
0,617,120,799
0,617,120,932
0,215,122,263
0,215,122,378
0,215,122,127
0,215,122,82
0,215,122,324
0,215,122,322
0,215,122,257
0,215,122,375
0,215,122,227
0,215,122,245
0,215,122,316
0,215,122,248
0,215,122,448
0,215,122,368
0,215,122,405
0,215,122,141
0,215,122,295
0,215,122,457
0,215,122,496
0,215,122,500
0,215,122,337
0,215,122,311
0,215,122,286
0,215,122,102
0,215,122,28
0,215,122,76
0,215,122,497
0,215,122,367
0,215,122,81
0,651,123,1
0,651,123,10
0,651,123,100
0,651,123,101
0,651,123,102
0,651,123,103
0,651,123,104
0,651,123,105
0,651,123,106
0,651,123,107
0,651,123,108
0,651,123,109
0,651,123,11
0,651,123,110
0,651,123,111
0,651,123,112
0,651,123,113
0,651,123,114
0,651,123,12
0,651,123,13
0,651,123,14
0,651,123,15
0,651,123,16
0,651,123,17
0,651,123,18
0,651,123,19
0,651,123,2
0,651,123,20
0,651,123,21
0,651,123,22
0,651,123,23
0,651,123,24
0,651,123,25
0,651,123,26
0,651,123,260
0,651,123,261
0,651,123,262
0,651,123,263
0,651,123,264
0,651,123,265
0,651,123,266
0,651,123,267
0,651,123,268
0,651,123,269
0,651,123,27
0,651,123,270
0,651,123,271
0,651,123,272
0,651,123,273
0,651,123,274
0,651,123,275
0,651,123,276
0,651,123,277
0,651,123,278
0,651,123,279
0,651,123,28
0,651,123,280
0,651,123,281
0,651,123,282
0,651,123,283
0,651,123,284
0,651,123,285
0,651,123,286
0,651,123,287
0,651,123,29
0,651,123,3
0,651,123,30
0,651,123,31
0,651,123,32
0,651,123,33
0,651,123,377
0,651,123,378
0,651,123,379
0,651,123,380
0,651,123,381
0,651,123,382
0,651,123,383
0,651,123,384
0,651,123,385
0,651,123,386
0,651,123,387
0,651,123,388
0,651,123,389
0,651,123,390
0,651,123,391
0,651,123,392
0,651,123,393
0,651,123,394
0,651,123,395
0,651,123,396
0,651,123,397
0,651,123,398
0,651,123,399
0,651,123,4
0,651,123,400
0,651,123,401
0,651,123,402
0,651,123,403
0,651,123,404
0,651,123,405
0,651,123,406
0,651,123,407
0,651,123,408
0,651,123,409
0,651,123,410
0,651,123,411
0,651,123,412
0,651,123,413
0,651,123,414
0,651,123,415
0,651,123,416
0,651,123,417
0,651,123,418
0,651,123,419
0,651,123,420
0,651,123,421
0,651,123,422
0,651,123,423
0,651,123,424
0,651,123,425
0,651,123,426
0,651,123,427
0,651,123,428
0,651,123,429
0,651,123,430
0,651,123,431
0,651,123,455
0,651,123,459
0,651,123,460
0,651,123,478
0,651,123,479
0,651,123,480
0,651,123,481
0,651,123,482
0,651,123,483
0,651,123,484
0,651,123,485
0,651,123,489
0,651,123,49
0,651,123,5
0,651,123,50
0,651,123,51
0,651,123,515
0,651,123,516
0,651,123,517
0,651,123,518
0,651,123,519
0,651,123,52
0,651,123,520
0,651,123,521
0,651,123,522
0,651,123,523
0,651,123,524
0,651,123,525
0,651,123,526
0,651,123,527
0,651,123,528
0,651,123,529
0,651,123,53
0,651,123,530
0,651,123,531
0,651,123,532
0,651,123,533
0,651,123,534
0,651,123,535
0,651,123,536
0,651,123,537
0,651,123,538
0,651,123,539
0,651,123,54
0,651,123,540
0,651,123,541
0,651,123,542
0,651,123,543
0,651,123,544
0,651,123,545
0,651,123,546
0,651,123,547
0,651,123,548
0,651,123,549
0,651,123,55
0,651,123,550
0,651,123,551
0,651,123,552
0,651,123,553
0,651,123,554
0,651,123,555
0,651,123,556
0,651,123,557
0,651,123,558
0,651,123,559
0,651,123,56
0,651,123,560
0,651,123,561
0,651,123,562
0,651,123,563
0,651,123,564
0,651,123,565
0,651,123,566
0,651,123,567
0,651,123,568
0,651,123,569
0,651,123,57
0,651,123,58
0,651,123,59
0,651,123,6
0,651,123,60
0,651,123,61
0,651,123,610
0,651,123,611
0,651,123,612
0,651,123,613
0,651,123,614
0,651,123,615
0,651,123,616
0,651,123,617
0,651,123,618
0,651,123,619
0,651,123,62
0,651,123,620
0,651,123,621
0,651,123,622
0,651,123,623
0,651,123,624
0,651,123,625
0,651,123,626
0,651,123,627
0,651,123,628
0,651,123,629
0,651,123,63
0,651,123,630
0,651,123,631
0,651,123,632
0,651,123,633
0,651,123,634
0,651,123,635
0,651,123,636
0,651,123,637
0,651,123,638
0,651,123,639
0,651,123,64
0,651,123,640
0,651,123,641
0,651,123,642
0,651,123,643
0,651,123,644
0,651,123,645
0,651,123,646
0,651,123,647
0,651,123,648
0,651,123,649
0,651,123,65
0,651,123,650
0,651,123,651
0,651,123,652
0,651,123,653
0,651,123,654
0,651,123,655
0,651,123,656
0,651,123,657
0,651,123,658
0,651,123,659
0,651,123,66
0,651,123,660
0,651,123,661
0,651,123,662
0,651,123,663
0,651,123,664
0,651,123,665
0,651,123,666
0,651,123,667
0,651,123,668
0,651,123,669
0,651,123,67
0,651,123,670
0,651,123,671
0,651,123,672
0,651,123,673
0,651,123,674
0,651,123,675
0,651,123,676
0,651,123,677
0,651,123,678
0,651,123,679
0,651,123,68
0,651,123,680
0,651,123,681
0,651,123,682
0,651,123,683
0,651,123,684
0,651,123,685
0,651,123,686
0,651,123,687
0,651,123,69
0,651,123,690
0,651,123,691
0,651,123,692
0,651,123,693
0,651,123,697
0,651,123,698
0,651,123,699
0,651,123,7
0,651,123,700
0,651,123,701
0,651,123,710
0,651,123,728
0,651,123,729
0,651,123,730
0,651,123,731
0,651,123,732
0,651,123,733
0,651,123,734
0,651,123,735
0,651,123,736
0,651,123,737
0,651,123,738
0,651,123,739
0,651,123,740
0,651,123,741
0,651,123,742
0,651,123,743
0,651,123,744
0,651,123,745
0,651,123,746
0,651,123,747
0,651,123,748
0,651,123,749
0,651,123,750
0,651,123,751
0,651,123,752
0,651,123,753
0,651,123,754
0,651,123,755
0,651,123,756
0,651,123,757
0,651,123,758
0,651,123,759
0,651,123,760
0,651,123,761
0,651,123,762
0,651,123,763
0,651,123,764
0,651,123,765
0,651,123,766
0,651,123,767
0,651,123,768
0,651,123,769
0,651,123,770
0,651,123,771
0,651,123,772
0,651,123,773
0,651,123,774
0,651,123,775
0,651,123,776
0,651,123,777
0,651,123,778
0,651,123,779
0,651,123,780
0,651,123,781
0,651,123,782
0,651,123,783
0,651,123,784
0,651,123,785
0,651,123,786
0,651,123,789
0,651,123,790
0,651,123,794
0,651,123,795
0,651,123,8
0,651,123,83
0,651,123,839
0,651,123,84
0,651,123,840
0,651,123,844
0,651,123,847
0,651,123,848
0,651,123,849
0,651,123,85
0,651,123,850
0,651,123,851
0,651,123,852
0,651,123,853
0,651,123,854
0,651,123,855
0,651,123,86
0,651,123,863
0,651,123,864
0,651,123,865
0,651,123,87
0,651,123,88
0,651,123,89
0,651,123,9
0,651,123,90
0,651,123,91
0,651,123,92
0,651,123,93
0,651,123,94
0,651,123,95
0,651,123,96
0,651,123,97
0,651,123,98
0,651,123,99
0,642,124,159
0,642,124,16
0,642,124,344
0,642,124,748
0,642,124,112
0,642,124,218
0,642,124,586
0,642,124,284
0,642,124,524
0,642,124,617
0,642,124,738
0,642,124,536
0,642,124,624
0,642,124,558
0,642,124,783
0,642,124,610
0,642,124,792
0,642,124,375
0,642,124,605
0,642,124,595
0,642,124,160
0,642,124,689
0,642,124,681
0,642,124,679
0,642,124,388
0,642,124,301
0,642,124,765
0,642,124,402
0,642,124,53
0,642,124,566
0,642,124,126
0,642,124,168
0,642,124,414
0,642,124,623
0,642,124,353
0,642,124,552
0,642,124,551
0,642,124,615
0,642,124,618
0,642,124,516
0,642,124,272
0,642,124,451
0,642,124,761
0,642,124,731
0,642,124,787
0,642,124,704
0,642,124,599
0,642,124,156
0,642,124,179
0,642,124,594
0,642,124,652
0,642,124,720
0,642,124,751
0,642,124,26
0,642,124,590
0,642,124,480
0,642,124,122
0,642,124,148
0,642,124,467
0,642,124,79
0,642,124,348
0,642,124,773
0,642,124,37
0,642,124,438
0,642,124,468
0,642,124,462
0,642,124,649
0,642,124,466
0,642,124,164
0,642,124,455
0,642,124,33
0,642,124,548
0,642,124,307
0,642,124,157
0,642,124,713
0,642,124,32
0,642,124,460
0,642,124,502
0,642,124,431
0,642,124,711
0,642,124,137
0,642,124,796
0,642,124,282
0,642,124,300
0,642,124,62
0,642,124,142
0,642,124,12
0,642,124,778
0,642,124,50
0,642,124,97
0,642,124,87
0,642,124,1
0,642,124,56
0,642,124,75
0,642,124,172
0,642,124,758
0,642,124,752
0,642,124,165
0,642,124,688
0,642,124,23
0,642,124,626
0,642,124,736
0,642,124,55
0,642,124,236
0,642,124,369
0,642,124,641
0,642,124,410
0,642,124,181
0,642,124,244
0,642,124,294
0,642,124,182
0,642,124,794
0,642,124,117
0,642,124,531
0,642,124,382
0,642,124,309
0,642,124,694
0,642,124,239
0,642,124,247
0,642,124,785
0,642,124,2
0,642,124,593
0,642,124,453
0,642,124,73
0,642,124,456
0,642,124,719
0,642,124,150
0,642,124,9
0,642,124,692
0,642,124,258
0,642,124,497
0,642,124,632
0,642,124,405
0,642,124,804
0,642,124,141
0,642,124,549
0,642,124,167
0,642,124,174
0,642,124,541
0,642,124,264
0,642,124,717
0,642,124,245
0,642,124,40
0,642,124,529
0,642,124,136
0,642,124,305
0,642,124,278
0,642,124,93
0,642,124,81
0,642,124,567
0,642,124,246
0,44,126,378
0,44,126,41
0,44,126,141
0,44,126,16
0,44,126,440
0,44,126,316
0,44,126,383
0,44,126,127
0,566,128,20
0,566,128,326
0,566,128,407
0,566,128,501
0,566,128,316
0,566,128,331
0,566,128,296
0,566,128,356
0,566,128,141
0,566,128,182
0,670,129,327
0,670,129,261
0,670,129,368
0,670,129,127
0,670,129,384
0,670,129,305
0,670,129,266
0,670,129,58
0,31,133,700
0,31,133,369
0,31,133,935
0,31,133,619
0,31,133,728
0,31,133,145
0,31,133,793
0,31,133,1088
0,31,133,370
0,31,133,1059
0,31,133,665
0,31,133,1057
0,31,133,812
0,31,133,154
0,31,133,683
0,31,133,808
0,31,133,1166
0,31,133,626
0,31,133,1051
0,31,133,62
0,31,133,122
0,31,133,1188
0,31,133,1174
0,31,133,888
0,31,133,875
0,31,133,966
0,31,133,315
0,31,133,749
0,31,133,944
0,31,133,1132
0,31,133,120
0,31,133,794
0,31,133,368
0,31,133,780
0,31,133,643
0,31,133,210
0,31,133,739
0,31,133,475
0,31,133,581
0,31,133,353
0,31,133,111
0,31,133,963
0,31,133,128
0,31,133,1133
0,31,133,98
0,31,133,78
0,31,133,1087
0,31,133,379
0,31,133,398
0,31,133,387
0,31,133,611
0,31,133,1145
0,31,133,125
0,31,133,1106
0,31,133,641
0,31,133,1116
0,31,133,982
0,31,133,136
0,31,133,220
0,31,133,946
0,31,133,1085
0,31,133,759
0,31,133,53
0,31,133,922
0,31,133,1039
0,31,133,1069
0,31,133,215
0,31,133,876
0,31,133,1159
0,31,133,541
0,31,133,1122
0,31,133,796
0,31,133,372
0,31,133,671
0,31,133,613
0,31,133,681
0,31,133,524
0,31,133,126
0,31,133,466
0,31,133,598
0,31,133,1164
0,31,133,640
0,31,133,74
0,31,133,708
0,31,133,978
0,31,133,903
0,31,133,1045
0,31,133,1114
0,31,133,83
0,31,133,799
0,31,133,1046
0,31,133,892
0,31,133,868
0,31,133,355
0,31,133,288
0,31,133,906
0,31,133,1193
0,31,133,406
0,31,133,16
0,31,133,736
0,31,133,895
0,31,133,727
0,31,133,495
0,31,133,351
0,31,133,283
0,31,133,479
0,390,134,487
0,390,134,247
0,390,134,331
0,390,134,63
0,390,134,12
0,390,134,141
0,390,134,343
0,390,134,235
0,390,134,622
0,390,134,778
0,390,134,179
0,390,134,110
0,390,134,176
0,390,134,159
0,390,134,21
0,390,134,180
0,390,134,780
0,390,134,747
0,390,134,681
0,390,134,489
0,390,134,469
0,390,134,377
0,390,134,136
0,390,134,234
0,390,134,480
0,390,134,776
0,390,134,362
0,390,134,640
0,390,134,86
0,390,134,775
0,390,134,558
0,390,134,7
0,390,134,152
0,390,134,365
0,390,134,660
0,390,134,1
0,390,134,556
0,390,134,662
0,390,134,259
0,390,134,43
0,390,134,264
0,390,134,291
0,390,134,158
0,390,134,13
0,390,134,27
0,390,134,161
0,390,134,482
0,390,134,616
0,390,134,563
0,390,134,249
0,390,134,356
0,390,134,500
0,390,134,89
0,390,134,74
0,390,134,612
0,390,134,692
0,390,134,497
0,390,134,765
0,390,134,661
0,390,134,173
0,390,134,702
0,390,134,760
0,390,134,95
0,390,134,223
0,390,134,648
0,390,134,143
0,390,134,714
0,390,134,190
0,390,134,52
0,390,134,635
0,390,134,603
0,390,134,97
0,390,134,246
0,390,134,220
0,390,134,767
0,390,134,734
0,390,134,364
0,390,134,155
0,390,134,251
0,390,134,65
0,390,134,737
0,390,134,85
0,390,134,582
0,390,134,54
0,390,134,114
0,390,134,585
0,390,134,153
0,390,134,751
0,390,134,94
0,390,134,769
0,390,134,8
0,390,134,2
0,390,134,41
0,390,134,125
0,390,134,593
0,390,134,555
0,390,134,196
0,390,134,501
0,390,134,647
0,390,134,92
0,390,134,716
0,390,134,580
0,390,134,182
0,390,134,677
0,390,134,192
0,390,134,332
0,390,134,73
0,390,134,608
0,390,134,554
0,390,134,771
0,390,134,59
0,390,134,289
0,390,134,171
0,390,134,87
0,390,134,644
0,390,134,628
0,390,134,761
0,390,134,209
0,390,134,101
0,390,134,68
0,390,134,107
0,390,134,378
0,390,134,486
0,390,134,83
0,390,134,774
0,390,134,551
0,390,134,307
0,390,134,287
0,390,134,543
0,390,134,91
0,390,134,351
0,390,134,700
0,390,134,719
0,390,134,135
0,390,134,103
0,390,134,40
0,390,134,367
0,390,134,133
0,390,134,646
0,390,134,559
0,390,134,271
0,390,134,16
0,390,134,213
0,390,134,134
0,390,134,258
0,390,134,639
0,390,134,545
0,390,134,691
0,390,134,587
0,390,134,643
0,390,134,706
0,390,134,624
0,390,134,127
0,390,134,349
0,390,134,185
0,390,134,353
0,390,134,298
0,390,134,657
0,390,134,292
0,390,134,166
0,390,134,602
0,390,134,727
0,390,134,154
0,390,134,42
0,63,137,297
0,63,137,306
0,63,137,67
0,63,137,314
0,63,137,16
0,63,137,326
0,186,138,106
0,186,138,76
0,186,138,204
0,186,138,620
0,186,138,659
0,186,138,257
0,186,138,309
0,186,138,341
0,186,138,141
0,186,138,317
0,186,138,501
0,186,138,775
0,186,138,632
0,186,138,680
0,186,138,6
0,186,138,46
0,186,138,515
0,186,138,190
0,186,138,494
0,186,138,321
0,186,138,813
0,186,138,165
0,186,138,740
0,186,138,677
0,186,138,403
0,186,138,158
0,186,138,281
0,689,139,602
0,689,139,275
0,131,140,385
0,131,140,84
0,131,140,141
0,131,140,2
0,131,140,326
0,131,140,367
0,131,140,74
0,131,140,12
0,131,140,60
0,131,140,68
0,131,140,568
0,131,140,432
0,131,140,94
0,131,140,232
0,131,140,556
0,131,140,153
0,131,140,161
0,131,140,449
0,131,140,547
0,381,141,210
0,381,141,9
0,381,141,209
0,381,141,21
0,381,141,146
0,381,141,13
0,381,141,153
0,381,141,27
0,381,141,103
0,381,141,128
0,381,141,22
0,381,141,135
0,381,141,198
0,381,141,163
0,381,141,35
0,381,141,214
0,381,141,199
0,381,141,200
0,381,141,267
0,381,141,134
0,381,141,14
0,381,141,84
0,381,141,19
0,381,141,116
0,381,141,32
0,381,141,131
0,381,141,17
0,381,141,23
0,381,141,117
0,381,141,156
0,381,141,42
0,381,141,63
0,381,141,130
0,381,141,11
0,381,141,126
0,381,141,1
0,381,141,33
0,381,141,264
0,381,141,248
0,381,141,125
0,381,141,114
0,381,141,82
0,381,141,8
0,381,141,142
0,381,141,86
0,381,141,124
0,381,141,152
0,381,141,136
0,381,141,26
0,381,141,99
0,381,141,29
0,381,141,181
0,381,141,202
0,380,142,280
0,380,142,350
0,380,142,26
0,380,142,168
0,380,142,289
0,380,142,2
0,380,142,208
0,380,142,263
0,380,142,189
0,380,142,380
0,380,142,39
0,380,142,379
0,380,142,218
0,380,142,109
0,380,142,78
0,380,142,332
0,380,142,25
0,380,142,254
0,380,142,265
0,380,142,269
0,380,142,188
0,380,142,381
0,380,142,313
0,380,142,102
0,380,142,74
0,380,142,320
0,380,142,191
0,380,142,407
0,380,142,190
0,380,142,291
0,380,142,214
0,380,142,97
0,380,142,104
0,380,142,417
0,380,142,382
0,380,142,215
0,380,142,193
0,380,142,201
0,380,142,285
0,380,142,52
0,380,142,342
0,380,142,315
0,380,142,115
0,380,142,61
0,380,142,359
0,380,142,76
0,380,142,414
0,380,142,19
0,380,142,173
0,380,142,98
0,380,142,166
0,380,142,275
0,380,142,309
0,380,142,103
0,380,142,226
0,380,142,126
0,380,142,202
0,380,142,9
0,380,142,184
0,380,142,411
0,380,142,207
0,380,142,22
0,380,142,66
0,380,142,336
0,380,142,48
0,380,142,160
0,380,142,11
0,380,142,410
0,480,144,337
0,480,144,264
0,480,144,270
0,480,144,127
0,480,144,308
0,480,144,313
0,480,144,87
0,480,144,77
0,480,144,323
0,480,144,102
0,480,144,326
0,480,144,378
0,480,144,221
0,480,144,51
0,480,144,299
0,480,144,250
0,480,144,453
0,480,144,328
0,480,144,430
0,480,144,95
0,480,144,254
0,480,144,459
0,480,144,375
0,480,144,103
0,370,145,111
0,370,145,392
0,370,145,177
0,370,145,320
0,370,145,316
0,370,145,361
0,370,145,110
0,370,145,213
0,370,145,166
0,370,145,225
0,370,145,161
0,370,145,421
0,370,145,370
0,370,145,103
0,370,145,95
0,370,145,99
0,370,145,59
0,370,145,356
0,370,145,268
0,370,145,242
0,370,145,170
0,370,145,389
0,370,145,273
0,370,145,165
0,370,145,228
0,370,145,430
0,370,145,305
0,370,145,299
0,370,145,357
0,370,145,387
0,370,145,353
0,370,145,363
0,370,145,66
0,370,145,417
0,370,145,364
0,370,145,394
0,370,145,253
0,370,145,260
0,370,145,152
0,370,145,249
0,370,145,96
0,370,145,399
0,370,145,247
0,370,145,118
0,370,145,244
0,370,145,400
0,370,145,428
0,370,145,292
0,370,145,319
0,370,145,360
0,370,145,217
0,370,145,65
0,370,145,358
0,370,145,43
0,370,145,295
0,370,145,71
0,370,145,70
0,370,145,156
0,370,145,117
0,370,145,396
0,370,145,343
0,370,145,282
0,370,145,368
0,370,145,86
0,370,145,294
