label,subject_id,video_id,second_id,group_id
0,37,70,383,5
0,37,70,384,5
0,37,70,385,5
0,37,70,386,5
0,37,70,387,5
0,37,70,388,5
0,37,70,389,5
0,37,70,39,5
0,37,70,390,5
0,37,70,391,5
0,37,70,392,5
0,37,70,393,5
0,37,70,394,5
0,37,70,395,5
0,37,70,396,5
0,37,70,397,5
0,37,70,398,5
0,37,70,399,5
0,37,70,4,5
0,37,70,40,5
0,37,70,400,5
0,37,70,401,5
0,37,70,402,5
0,37,70,403,5
0,37,70,404,5
0,37,70,405,5
0,37,70,406,5
0,37,70,407,5
0,37,70,408,5
0,37,70,409,5
0,37,70,410,5
0,37,70,411,5
0,37,70,412,5
0,37,70,413,5
0,37,70,414,5
0,37,70,415,5
0,37,70,416,5
0,37,70,417,5
0,37,70,418,5
0,37,70,419,5
0,37,70,420,5
0,37,70,421,5
0,37,70,422,5
0,37,70,423,5
0,37,70,424,5
0,37,70,425,5
0,37,70,426,5
0,37,70,427,5
0,37,70,428,5
0,37,70,429,5
0,37,70,43,5
0,37,70,430,5
0,37,70,431,5
0,37,70,438,5
0,37,70,439,5
0,37,70,44,5
0,37,70,446,5
0,37,70,447,5
0,37,70,448,5
0,37,70,449,5
0,37,70,45,5
0,37,70,450,5
0,37,70,451,5
0,37,70,452,5
0,37,70,453,5
0,37,70,454,5
0,37,70,455,5
0,37,70,456,5
0,37,70,457,5
0,37,70,458,5
0,37,70,459,5
0,37,70,46,5
0,37,70,460,5
0,37,70,469,5
0,37,70,47,5
0,37,70,470,5
0,37,70,471,5
0,37,70,472,5
0,37,70,478,5
0,37,70,479,5
0,37,70,48,5
0,37,70,480,5
0,37,70,481,5
0,37,70,482,5
0,37,70,483,5
0,37,70,484,5
0,37,70,485,5
0,37,70,486,5
0,37,70,487,5
0,37,70,488,5
0,37,70,489,5
0,37,70,49,5
0,37,70,490,5
0,37,70,5,5
0,37,70,50,5
0,37,70,51,5
0,37,70,52,5
0,37,70,53,5
0,37,70,54,5
0,37,70,55,5
0,37,70,56,5
0,37,70,57,5
0,37,70,58,5
0,37,70,59,5
0,37,70,6,5
0,37,70,60,5
0,37,70,61,5
0,37,70,62,5
0,37,70,63,5
0,37,70,64,5
0,37,70,65,5
0,37,70,66,5
0,37,70,67,5
0,37,70,68,5
0,37,70,69,5
0,37,70,7,5
0,37,70,70,5
0,37,70,71,5
0,37,70,72,5
0,37,70,73,5
0,37,70,74,5
0,37,70,75,5
0,37,70,76,5
0,37,70,77,5
0,37,70,78,5
0,37,70,79,5
0,37,70,8,5
0,37,70,80,5
0,37,70,81,5
0,37,70,82,5
0,37,70,83,5
0,37,70,84,5
0,37,70,85,5
0,37,70,86,5
0,37,70,87,5
0,37,70,88,5
0,37,70,89,5
0,37,70,9,5
0,37,70,90,5
0,37,70,91,5
0,37,70,92,5
0,37,70,93,5
0,37,70,94,5
0,37,70,95,5
0,37,70,96,5
0,37,70,97,5
0,37,70,98,5
0,37,70,99,5
1,38,164,187,1
1,38,164,188,1
1,38,164,189,1
1,38,164,190,1
1,38,164,191,1
1,38,164,192,1
1,38,164,200,1
1,38,164,201,1
1,38,164,202,1
1,38,164,319,1
1,38,164,320,1
1,38,164,323,1
1,38,164,324,1
1,38,164,393,1
1,38,164,394,1
1,38,164,399,1
1,38,164,400,1
1,38,164,475,1
1,38,164,476,1
1,38,164,477,1
1,38,164,483,1
1,38,164,484,1
1,38,164,485,1
1,38,164,94,1
1,38,164,95,1
1,38,71,101,1
1,38,71,102,1
1,38,71,103,1
1,38,71,131,1
1,38,71,132,1
1,38,71,134,1
1,38,71,135,1
1,38,71,250,1
1,38,71,251,1
1,38,71,255,1
1,38,71,256,1
1,38,71,316,1
1,38,71,317,1
1,38,71,318,1
1,38,71,332,1
1,38,71,333,1
1,38,71,366,1
1,38,71,367,1
1,38,71,368,1
1,38,71,39,1
0,38,164,1,1
0,38,164,10,1
0,38,164,100,1
0,38,164,101,1
0,38,164,102,1
0,38,164,103,1
0,38,164,104,1
0,38,164,105,1
0,38,164,106,1
0,38,164,107,1
0,38,164,108,1
0,38,164,109,1
0,38,164,11,1
0,38,164,110,1
0,38,164,111,1
0,38,164,112,1
0,38,164,113,1
0,38,164,114,1
0,38,164,115,1
0,38,164,116,1
0,38,164,117,1
0,38,164,118,1
0,38,164,119,1
0,38,164,12,1
0,38,164,120,1
0,38,164,121,1
0,38,164,122,1
0,38,164,123,1
0,38,164,124,1
0,38,164,125,1
0,38,164,126,1
0,38,164,127,1
0,38,164,128,1
0,38,164,129,1
0,38,164,13,1
0,38,164,130,1
0,38,164,131,1
0,38,164,132,1
0,38,164,133,1
0,38,164,134,1
0,38,164,135,1
0,38,164,136,1
0,38,164,137,1
0,38,164,138,1
0,38,164,139,1
0,38,164,14,1
0,38,164,140,1
0,38,164,141,1
0,38,164,142,1
0,38,164,143,1
0,38,164,144,1
0,38,164,145,1
0,38,164,146,1
0,38,164,147,1
0,38,164,148,1
0,38,164,149,1
0,38,164,15,1
0,38,164,150,1
0,38,164,151,1
0,38,164,152,1
0,38,164,153,1
0,38,164,154,1
0,38,164,155,1
0,38,164,156,1
0,38,164,157,1
0,38,164,158,1
0,38,164,159,1
0,38,164,16,1
0,38,164,160,1
0,38,164,161,1
0,38,164,162,1
0,38,164,163,1
0,38,164,164,1
0,38,164,165,1
0,38,164,166,1
0,38,164,167,1
0,38,164,168,1
0,38,164,169,1
0,38,164,17,1
0,38,164,170,1
0,38,164,171,1
0,38,164,172,1
0,38,164,173,1
0,38,164,174,1
0,38,164,175,1
0,38,164,176,1
0,38,164,177,1
0,38,164,178,1
0,38,164,179,1
0,38,164,18,1
0,38,164,180,1
0,38,164,181,1
0,38,164,182,1
0,38,164,183,1
0,38,164,184,1
0,38,164,185,1
0,38,164,186,1
0,38,164,19,1
0,38,164,193,1
0,38,164,194,1
0,38,164,195,1
0,38,164,196,1
0,38,164,197,1
0,38,164,198,1
0,38,164,199,1
0,38,164,2,1
0,38,164,20,1
0,38,164,203,1
0,38,164,204,1
0,38,164,205,1
0,38,164,206,1
0,38,164,207,1
0,38,164,208,1
0,38,164,209,1
0,38,164,21,1
0,38,164,210,1
0,38,164,211,1
0,38,164,212,1
0,38,164,213,1
0,38,164,214,1
0,38,164,215,1
0,38,164,216,1
0,38,164,217,1
0,38,164,218,1
0,38,164,219,1
0,38,164,22,1
0,38,164,220,1
0,38,164,221,1
0,38,164,222,1
0,38,164,223,1
0,38,164,224,1
0,38,164,225,1
0,38,164,226,1
0,38,164,227,1
0,38,164,228,1
0,38,164,229,1
0,38,164,23,1
0,38,164,230,1
0,38,164,231,1
0,38,164,232,1
0,38,164,233,1
0,38,164,234,1
0,38,164,235,1
0,38,164,236,1
0,38,164,237,1
0,38,164,238,1
0,38,164,239,1
0,38,164,24,1
0,38,164,240,1
0,38,164,241,1
0,38,164,242,1
0,38,164,243,1
0,38,164,244,1
0,38,164,245,1
0,38,164,246,1
0,38,164,247,1
0,38,164,248,1
0,38,164,249,1
0,38,164,25,1
0,38,164,250,1
0,38,164,251,1
0,38,164,252,1
0,38,164,253,1
0,38,164,254,1
0,38,164,255,1
0,38,164,256,1
0,38,164,257,1
0,38,164,258,1
0,38,164,259,1
0,38,164,26,1
0,38,164,260,1
0,38,164,261,1
0,38,164,262,1
0,38,164,263,1
0,38,164,264,1
0,38,164,265,1
0,38,164,266,1
0,38,164,267,1
0,38,164,268,1
0,38,164,269,1
0,38,164,27,1
0,38,164,270,1
0,38,164,271,1
0,38,164,272,1
0,38,164,273,1
0,38,164,274,1
0,38,164,275,1
0,38,164,276,1
0,38,164,277,1
0,38,164,278,1
0,38,164,279,1
0,38,164,28,1
0,38,164,280,1
0,38,164,281,1
0,38,164,282,1
0,38,164,283,1
0,38,164,284,1
0,38,164,285,1
0,38,164,286,1
0,38,164,287,1
0,38,164,288,1
0,38,164,289,1
0,38,164,29,1
0,38,164,290,1
0,38,164,291,1
0,38,164,292,1
0,38,164,293,1
0,38,164,294,1
0,38,164,295,1
0,38,164,296,1
0,38,164,297,1
0,38,164,298,1
0,38,164,299,1
0,38,164,3,1
0,38,164,30,1
0,38,164,300,1
0,38,164,301,1
0,38,164,302,1
0,38,164,303,1
0,38,164,304,1
0,38,164,305,1
0,38,164,306,1
0,38,164,307,1
0,38,164,308,1
0,38,164,309,1
0,38,164,31,1
0,38,164,310,1
0,38,164,311,1
0,38,164,312,1
0,38,164,313,1
0,38,164,314,1
0,38,164,315,1
0,38,164,316,1
0,38,164,317,1
0,38,164,318,1
0,38,164,32,1
0,38,164,321,1
0,38,164,322,1
0,38,164,325,1
0,38,164,326,1
0,38,164,327,1
0,38,164,328,1
0,38,164,329,1
0,38,164,33,1
0,38,164,330,1
0,38,164,331,1
0,38,164,332,1
0,38,164,333,1
0,38,164,334,1
0,38,164,335,1
0,38,164,336,1
0,38,164,337,1
0,38,164,338,1
0,38,164,339,1
0,38,164,34,1
0,38,164,340,1
0,38,164,341,1
0,38,164,342,1
0,38,164,343,1
0,38,164,344,1
0,38,164,345,1
0,38,164,346,1
0,38,164,347,1
0,38,164,348,1
0,38,164,349,1
0,38,164,35,1
0,38,164,350,1
0,38,164,351,1
0,38,164,352,1
0,38,164,353,1
0,38,164,354,1
0,38,164,355,1
0,38,164,356,1
0,38,164,357,1
0,38,164,358,1
0,38,164,359,1
0,38,164,36,1
0,38,164,360,1
0,38,164,361,1
0,38,164,362,1
0,38,164,363,1
0,38,164,364,1
0,38,164,365,1
0,38,164,366,1
0,38,164,367,1
0,38,164,368,1
0,38,164,369,1
0,38,164,37,1
0,38,164,370,1
0,38,164,371,1
0,38,164,372,1
0,38,164,373,1
0,38,164,374,1
0,38,164,375,1
0,38,164,376,1
0,38,164,377,1
0,38,164,378,1
0,38,164,379,1
0,38,164,38,1
0,38,164,380,1
0,38,164,381,1
0,38,164,382,1
0,38,164,383,1
0,38,164,384,1
0,38,164,385,1
0,38,164,386,1
0,38,164,387,1
0,38,164,388,1
0,38,164,389,1
0,38,164,39,1
0,38,164,390,1
0,38,164,391,1
0,38,164,392,1
0,38,164,395,1
0,38,164,396,1
0,38,164,397,1
0,38,164,398,1
0,38,164,4,1
0,38,164,40,1
0,38,164,401,1
0,38,164,402,1
0,38,164,403,1
0,38,164,404,1
0,38,164,405,1
0,38,164,406,1
0,38,164,407,1
0,38,164,408,1
0,38,164,409,1
0,38,164,41,1
0,38,164,410,1
0,38,164,411,1
0,38,164,412,1
0,38,164,413,1
0,38,164,414,1
0,38,164,415,1
0,38,164,416,1
0,38,164,417,1
0,38,164,418,1
0,38,164,419,1
0,38,164,42,1
0,38,164,420,1
0,38,164,421,1
0,38,164,422,1
0,38,164,423,1
0,38,164,424,1
0,38,164,425,1
0,38,164,426,1
0,38,164,427,1
0,38,164,428,1
0,38,164,429,1
0,38,164,43,1
0,38,164,430,1
0,38,164,431,1
0,38,164,432,1
0,38,164,433,1
0,38,164,434,1
0,38,164,435,1
0,38,164,436,1
0,38,164,437,1
0,38,164,438,1
0,38,164,439,1
0,38,164,44,1
0,38,164,440,1
0,38,164,441,1
0,38,164,442,1
0,38,164,443,1
0,38,164,444,1
0,38,164,445,1
0,38,164,446,1
0,38,164,447,1
0,38,164,448,1
0,38,164,449,1
0,38,164,45,1
0,38,164,450,1
0,38,164,451,1
0,38,164,452,1
0,38,164,453,1
0,38,164,454,1
0,38,164,455,1
0,38,164,456,1
0,38,164,457,1
0,38,164,458,1
0,38,164,459,1
0,38,164,46,1
0,38,164,460,1
0,38,164,461,1
0,38,164,462,1
0,38,164,463,1
0,38,164,464,1
0,38,164,465,1
0,38,164,466,1
0,38,164,467,1
0,38,164,468,1
0,38,164,469,1
0,38,164,47,1
0,38,164,470,1
0,38,164,471,1
0,38,164,472,1
0,38,164,473,1
0,38,164,474,1
0,38,164,478,1
0,38,164,479,1
0,38,164,48,1
0,38,164,480,1
0,38,164,481,1
0,38,164,482,1
0,38,164,486,1
0,38,164,487,1
0,38,164,488,1
0,38,164,489,1
0,38,164,49,1
0,38,164,490,1
0,38,164,491,1
0,38,164,492,1
0,38,164,493,1
0,38,164,494,1
0,38,164,495,1
0,38,164,496,1
0,38,164,497,1
0,38,164,498,1
0,38,164,499,1
0,38,164,5,1
0,38,164,50,1
0,38,164,500,1
0,38,164,501,1
0,38,164,502,1
0,38,164,503,1
0,38,164,504,1
0,38,164,505,1
0,38,164,506,1
0,38,164,507,1
0,38,164,508,1
0,38,164,509,1
0,38,164,51,1
0,38,164,510,1
0,38,164,511,1
0,38,164,512,1
0,38,164,513,1
0,38,164,514,1
0,38,164,515,1
0,38,164,516,1
0,38,164,517,1
0,38,164,518,1
0,38,164,52,1
0,38,164,53,1
0,38,164,54,1
0,38,164,55,1
0,38,164,56,1
0,38,164,57,1
0,38,164,58,1
0,38,164,59,1
0,38,164,6,1
0,38,164,60,1
0,38,164,61,1
0,38,164,62,1
0,38,164,63,1
0,38,164,64,1
0,38,164,65,1
0,38,164,66,1
0,38,164,67,1
0,38,164,68,1
0,38,164,69,1
0,38,164,7,1
0,38,164,70,1
0,38,164,71,1
0,38,164,72,1
0,38,164,73,1
0,38,164,74,1
0,38,164,75,1
0,38,164,76,1
0,38,164,77,1
0,38,164,78,1
0,38,164,79,1
0,38,164,8,1
0,38,164,80,1
0,38,164,81,1
0,38,164,82,1
0,38,164,83,1
0,38,164,84,1
0,38,164,85,1
0,38,164,86,1
0,38,164,87,1
0,38,164,88,1
0,38,164,89,1
0,38,164,9,1
0,38,164,90,1
0,38,164,91,1
0,38,164,92,1
0,38,164,93,1
0,38,164,96,1
0,38,164,97,1
0,38,164,98,1
0,38,164,99,1
0,38,24,1,1
0,38,24,10,1
0,38,24,100,1
0,38,24,101,1
0,38,24,102,1
0,38,24,103,1
0,38,24,104,1
0,38,24,105,1
0,38,24,106,1
0,38,24,107,1
0,38,24,108,1
0,38,24,109,1
0,38,24,11,1
0,38,24,110,1
0,38,24,111,1
0,38,24,112,1
0,38,24,113,1
0,38,24,114,1
0,38,24,115,1
0,38,24,116,1
0,38,24,117,1
0,38,24,118,1
0,38,24,119,1
0,38,24,12,1
0,38,24,120,1
0,38,24,121,1
0,38,24,122,1
0,38,24,123,1
0,38,24,124,1
0,38,24,125,1
0,38,24,126,1
0,38,24,127,1
0,38,24,128,1
0,38,24,129,1
0,38,24,13,1
0,38,24,130,1
0,38,24,131,1
0,38,24,132,1
0,38,24,133,1
0,38,24,134,1
0,38,24,135,1
0,38,24,136,1
0,38,24,137,1
0,38,24,138,1
0,38,24,139,1
0,38,24,14,1
0,38,24,140,1
0,38,24,141,1
0,38,24,142,1
0,38,24,143,1
0,38,24,144,1
0,38,24,145,1
0,38,24,146,1
0,38,24,147,1
0,38,24,148,1
0,38,24,149,1
0,38,24,15,1
0,38,24,150,1
0,38,24,151,1
0,38,24,152,1
0,38,24,153,1
0,38,24,154,1
0,38,24,155,1
0,38,24,156,1
0,38,24,157,1
0,38,24,158,1
0,38,24,159,1
0,38,24,16,1
0,38,24,160,1
0,38,24,161,1
0,38,24,162,1
0,38,24,163,1
0,38,24,164,1
0,38,24,165,1
0,38,24,166,1
0,38,24,167,1
0,38,24,168,1
0,38,24,169,1
0,38,24,17,1
0,38,24,170,1
0,38,24,171,1
0,38,24,172,1
0,38,24,173,1
0,38,24,174,1
0,38,24,175,1
0,38,24,176,1
0,38,24,177,1
0,38,24,178,1
0,38,24,179,1
0,38,24,18,1
0,38,24,180,1
0,38,24,181,1
0,38,24,182,1
0,38,24,183,1
0,38,24,184,1
0,38,24,185,1
0,38,24,186,1
0,38,24,187,1
0,38,24,188,1
0,38,24,189,1
0,38,24,19,1
0,38,24,190,1
0,38,24,191,1
0,38,24,192,1
0,38,24,193,1
0,38,24,194,1
0,38,24,195,1
0,38,24,196,1
0,38,24,197,1
0,38,24,198,1
0,38,24,199,1
0,38,24,2,1
0,38,24,20,1
0,38,24,200,1
0,38,24,201,1
0,38,24,202,1
0,38,24,203,1
0,38,24,204,1
0,38,24,205,1
0,38,24,206,1
0,38,24,207,1
0,38,24,208,1
0,38,24,209,1
0,38,24,21,1
0,38,24,210,1
0,38,24,211,1
0,38,24,212,1
0,38,24,213,1
0,38,24,214,1
0,38,24,215,1
0,38,24,216,1
0,38,24,217,1
0,38,24,218,1
0,38,24,219,1
0,38,24,22,1
0,38,24,220,1
0,38,24,221,1
0,38,24,222,1
0,38,24,223,1
0,38,24,224,1
0,38,24,225,1
0,38,24,226,1
0,38,24,227,1
0,38,24,228,1
0,38,24,229,1
0,38,24,23,1
0,38,24,230,1
0,38,24,231,1
0,38,24,232,1
0,38,24,233,1
0,38,24,234,1
0,38,24,235,1
0,38,24,236,1
0,38,24,237,1
0,38,24,238,1
0,38,24,239,1
0,38,24,24,1
0,38,24,240,1
0,38,24,241,1
0,38,24,242,1
0,38,24,243,1
0,38,24,244,1
0,38,24,245,1
0,38,24,246,1
0,38,24,247,1
0,38,24,248,1
0,38,24,249,1
0,38,24,25,1
0,38,24,250,1
0,38,24,251,1
0,38,24,252,1
0,38,24,253,1
0,38,24,254,1
0,38,24,255,1
0,38,24,256,1
0,38,24,257,1
0,38,24,258,1
0,38,24,259,1
0,38,24,26,1
0,38,24,260,1
0,38,24,261,1
0,38,24,262,1
0,38,24,263,1
0,38,24,264,1
0,38,24,265,1
0,38,24,266,1
0,38,24,267,1
0,38,24,268,1
0,38,24,269,1
0,38,24,27,1
0,38,24,270,1
0,38,24,271,1
0,38,24,272,1
0,38,24,273,1
0,38,24,274,1
0,38,24,275,1
0,38,24,276,1
0,38,24,277,1
0,38,24,278,1
0,38,24,279,1
0,38,24,28,1
0,38,24,280,1
0,38,24,281,1
0,38,24,282,1
0,38,24,283,1
0,38,24,284,1
0,38,24,285,1
0,38,24,286,1
0,38,24,287,1
0,38,24,288,1
0,38,24,289,1
0,38,24,29,1
0,38,24,290,1
0,38,24,291,1
0,38,24,292,1
0,38,24,293,1
0,38,24,294,1
0,38,24,295,1
0,38,24,296,1
0,38,24,297,1
0,38,24,298,1
0,38,24,299,1
0,38,24,3,1
0,38,24,30,1
0,38,24,300,1
0,38,24,301,1
0,38,24,302,1
0,38,24,303,1
0,38,24,304,1
0,38,24,305,1
0,38,24,306,1
0,38,24,307,1
0,38,24,308,1
0,38,24,309,1
0,38,24,31,1
0,38,24,310,1
0,38,24,311,1
0,38,24,312,1
0,38,24,313,1
0,38,24,314,1
0,38,24,315,1
0,38,24,316,1
0,38,24,317,1
0,38,24,318,1
0,38,24,319,1
0,38,24,32,1
0,38,24,320,1
0,38,24,321,1
0,38,24,322,1
0,38,24,323,1
0,38,24,324,1
0,38,24,325,1
0,38,24,326,1
0,38,24,327,1
0,38,24,328,1
0,38,24,329,1
0,38,24,33,1
0,38,24,330,1
0,38,24,331,1
0,38,24,332,1
0,38,24,333,1
0,38,24,334,1
0,38,24,335,1
0,38,24,34,1
0,38,24,35,1
0,38,24,36,1
0,38,24,37,1
0,38,24,38,1
0,38,24,39,1
0,38,24,4,1
0,38,24,40,1
0,38,24,41,1
0,38,24,42,1
0,38,24,43,1
0,38,24,44,1
0,38,24,45,1
0,38,24,46,1
0,38,24,47,1
0,38,24,48,1
0,38,24,49,1
0,38,24,5,1
0,38,24,50,1
0,38,24,51,1
0,38,24,52,1
0,38,24,53,1
0,38,24,54,1
0,38,24,55,1
0,38,24,56,1
0,38,24,57,1
0,38,24,58,1
0,38,24,59,1
0,38,24,6,1
0,38,24,60,1
0,38,24,61,1
0,38,24,62,1
0,38,24,63,1
0,38,24,64,1
0,38,24,65,1
0,38,24,66,1
0,38,24,67,1
0,38,24,68,1
0,38,24,69,1
0,38,24,7,1
0,38,24,70,1
0,38,24,71,1
0,38,24,72,1
0,38,24,73,1
0,38,24,74,1
0,38,24,75,1
0,38,24,76,1
0,38,24,77,1
0,38,24,78,1
0,38,24,79,1
0,38,24,8,1
0,38,24,80,1
0,38,24,81,1
0,38,24,82,1
0,38,24,83,1
0,38,24,84,1
0,38,24,85,1
0,38,24,86,1
0,38,24,87,1
0,38,24,88,1
0,38,24,89,1
0,38,24,9,1
0,38,24,90,1
0,38,24,91,1
0,38,24,92,1
0,38,24,93,1
0,38,24,94,1
0,38,24,95,1
0,38,24,96,1
0,38,24,97,1
0,38,24,98,1
0,38,24,99,1
0,38,71,1,1
0,38,71,10,1
0,38,71,100,1
0,38,71,104,1
0,38,71,105,1
0,38,71,106,1
0,38,71,107,1
0,38,71,108,1
0,38,71,109,1
0,38,71,11,1
0,38,71,110,1
0,38,71,111,1
0,38,71,112,1
0,38,71,113,1
0,38,71,114,1
0,38,71,115,1
0,38,71,116,1
0,38,71,117,1
0,38,71,118,1
0,38,71,119,1
0,38,71,12,1
0,38,71,120,1
0,38,71,121,1
0,38,71,122,1
0,38,71,123,1
0,38,71,124,1
0,38,71,125,1
0,38,71,126,1
0,38,71,127,1
0,38,71,128,1
0,38,71,129,1
0,38,71,13,1
0,38,71,130,1
0,38,71,133,1
0,38,71,136,1
0,38,71,137,1
0,38,71,138,1
0,38,71,139,1
0,38,71,14,1
0,38,71,140,1
0,38,71,141,1
0,38,71,142,1
0,38,71,143,1
0,38,71,144,1
0,38,71,145,1
0,38,71,146,1
0,38,71,147,1
0,38,71,148,1
0,38,71,149,1
0,38,71,15,1
0,38,71,150,1
0,38,71,151,1
0,38,71,152,1
0,38,71,153,1
0,38,71,154,1
0,38,71,155,1
0,38,71,156,1
0,38,71,157,1
0,38,71,158,1
0,38,71,159,1
0,38,71,16,1
0,38,71,160,1
0,38,71,161,1
0,38,71,162,1
0,38,71,163,1
0,38,71,164,1
0,38,71,165,1
0,38,71,166,1
0,38,71,167,1
0,38,71,168,1
0,38,71,169,1
0,38,71,17,1
0,38,71,170,1
0,38,71,171,1
0,38,71,172,1
0,38,71,173,1
0,38,71,174,1
0,38,71,175,1
0,38,71,176,1
0,38,71,177,1
0,38,71,178,1
0,38,71,179,1
0,38,71,18,1
0,38,71,180,1
0,38,71,181,1
0,38,71,182,1
0,38,71,183,1
0,38,71,184,1
0,38,71,185,1
0,38,71,186,1
0,38,71,187,1
0,38,71,188,1
0,38,71,189,1
0,38,71,19,1
0,38,71,190,1
0,38,71,191,1
0,38,71,192,1
0,38,71,193,1
0,38,71,194,1
0,38,71,195,1
0,38,71,196,1
0,38,71,197,1
0,38,71,198,1
0,38,71,199,1
0,38,71,2,1
0,38,71,20,1
0,38,71,200,1
0,38,71,201,1
0,38,71,202,1
0,38,71,203,1
0,38,71,204,1
0,38,71,205,1
0,38,71,206,1
0,38,71,207,1
0,38,71,208,1
0,38,71,209,1
0,38,71,21,1
0,38,71,210,1
0,38,71,211,1
0,38,71,212,1
0,38,71,213,1
0,38,71,214,1
0,38,71,215,1
0,38,71,216,1
0,38,71,217,1
0,38,71,218,1
0,38,71,219,1
0,38,71,22,1
0,38,71,220,1
0,38,71,221,1
0,38,71,222,1
0,38,71,223,1
0,38,71,224,1
0,38,71,225,1
0,38,71,226,1
0,38,71,227,1
0,38,71,228,1
0,38,71,229,1
0,38,71,23,1
0,38,71,230,1
0,38,71,231,1
0,38,71,232,1
0,38,71,233,1
0,38,71,234,1
0,38,71,235,1
0,38,71,236,1
0,38,71,237,1
0,38,71,238,1
0,38,71,239,1
0,38,71,24,1
0,38,71,240,1
0,38,71,241,1
0,38,71,242,1
0,38,71,243,1
0,38,71,244,1
0,38,71,245,1
0,38,71,246,1
0,38,71,247,1
0,38,71,248,1
0,38,71,249,1
0,38,71,25,1
0,38,71,252,1
0,38,71,253,1
0,38,71,254,1
0,38,71,257,1
0,38,71,258,1
0,38,71,259,1
0,38,71,26,1
0,38,71,260,1
0,38,71,261,1
0,38,71,262,1
0,38,71,263,1
0,38,71,264,1
0,38,71,265,1
0,38,71,266,1
0,38,71,267,1
0,38,71,268,1
0,38,71,269,1
0,38,71,27,1
0,38,71,270,1
0,38,71,271,1
0,38,71,272,1
0,38,71,273,1
0,38,71,274,1
0,38,71,275,1
0,38,71,276,1
0,38,71,277,1
0,38,71,278,1
0,38,71,279,1
0,38,71,28,1
0,38,71,280,1
0,38,71,281,1
0,38,71,282,1
0,38,71,283,1
0,38,71,284,1
0,38,71,285,1
0,38,71,286,1
0,38,71,287,1
0,38,71,288,1
0,38,71,289,1
0,38,71,29,1
0,38,71,290,1
0,38,71,291,1
0,38,71,292,1
0,38,71,293,1
0,38,71,294,1
0,38,71,295,1
0,38,71,296,1
0,38,71,297,1
0,38,71,298,1
0,38,71,299,1
0,38,71,3,1
0,38,71,30,1
0,38,71,300,1
0,38,71,301,1
0,38,71,302,1
0,38,71,303,1
0,38,71,304,1
0,38,71,305,1
0,38,71,306,1
0,38,71,307,1
0,38,71,308,1
0,38,71,309,1
0,38,71,31,1
0,38,71,310,1
0,38,71,311,1
0,38,71,312,1
0,38,71,313,1
0,38,71,314,1
0,38,71,315,1
0,38,71,319,1
0,38,71,32,1
0,38,71,320,1
0,38,71,321,1
0,38,71,322,1
0,38,71,323,1
0,38,71,324,1
0,38,71,325,1
0,38,71,326,1
0,38,71,327,1
0,38,71,328,1
0,38,71,329,1
0,38,71,33,1
0,38,71,330,1
0,38,71,331,1
0,38,71,334,1
0,38,71,335,1
0,38,71,336,1
0,38,71,337,1
0,38,71,338,1
0,38,71,339,1
0,38,71,34,1
0,38,71,340,1
0,38,71,341,1
0,38,71,342,1
0,38,71,343,1
0,38,71,344,1
0,38,71,345,1
0,38,71,346,1
0,38,71,347,1
0,38,71,348,1
0,38,71,349,1
0,38,71,35,1
0,38,71,350,1
0,38,71,351,1
0,38,71,352,1
0,38,71,353,1
0,38,71,354,1
0,38,71,355,1
0,38,71,356,1
0,38,71,357,1
0,38,71,358,1
0,38,71,359,1
0,38,71,36,1
0,38,71,360,1
0,38,71,361,1
0,38,71,362,1
0,38,71,363,1
0,38,71,364,1
0,38,71,365,1
0,38,71,369,1
0,38,71,37,1
0,38,71,370,1
0,38,71,371,1
0,38,71,372,1
0,38,71,373,1
0,38,71,374,1
0,38,71,375,1
0,38,71,376,1
0,38,71,377,1
0,38,71,378,1
0,38,71,379,1
0,38,71,38,1
0,38,71,380,1
0,38,71,381,1
0,38,71,382,1
0,38,71,383,1
0,38,71,384,1
0,38,71,385,1
0,38,71,386,1
0,38,71,387,1
0,38,71,388,1
0,38,71,389,1
0,38,71,390,1
0,38,71,391,1
0,38,71,392,1
0,38,71,393,1
0,38,71,394,1
0,38,71,395,1
0,38,71,4,1
0,38,71,40,1
0,38,71,41,1
0,38,71,42,1
0,38,71,43,1
0,38,71,44,1
0,38,71,45,1
0,38,71,46,1
0,38,71,47,1
0,38,71,48,1
0,38,71,49,1
0,38,71,5,1
0,38,71,50,1
0,38,71,51,1
0,38,71,52,1
0,38,71,53,1
0,38,71,54,1
0,38,71,55,1
0,38,71,56,1
0,38,71,57,1
0,38,71,58,1
0,38,71,59,1
0,38,71,6,1
0,38,71,60,1
0,38,71,61,1
0,38,71,62,1
0,38,71,63,1
0,38,71,64,1
0,38,71,65,1
0,38,71,66,1
0,38,71,67,1
0,38,71,68,1
0,38,71,69,1
0,38,71,7,1
0,38,71,70,1
0,38,71,71,1
0,38,71,72,1
0,38,71,73,1
0,38,71,74,1
0,38,71,75,1
0,38,71,76,1
0,38,71,77,1
0,38,71,78,1
0,38,71,79,1
0,38,71,8,1
0,38,71,80,1
0,38,71,81,1
0,38,71,82,1
0,38,71,83,1
0,38,71,84,1
0,38,71,85,1
0,38,71,86,1
0,38,71,87,1
0,38,71,88,1
0,38,71,89,1
0,38,71,9,1
0,38,71,90,1
0,38,71,91,1
0,38,71,92,1
0,38,71,93,1
0,38,71,94,1
0,38,71,95,1
0,38,71,96,1
0,38,71,97,1
0,38,71,98,1
0,38,71,99,1
1,44,126,313,4
1,44,126,314,4
